regression_id,artifact_path,check_type,violation_count,status,severity,notes
GR_v2an_00025,datasets/protocolo_c/v2an_ground_reference_readiness_scores.csv,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00026,datasets/protocolo_c/v2an_ground_reference_readiness_scores.csv,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00027,datasets/protocolo_c/v2an_ground_reference_readiness_scores.csv,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00028,datasets/protocolo_c/v2an_ground_reference_readiness_scores.csv,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00029,datasets/protocolo_c/v2an_ground_reference_readiness_scores.csv,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00030,datasets/protocolo_c/v2an_ground_truth_blocker_audit.csv,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00031,datasets/protocolo_c/v2an_ground_truth_blocker_audit.csv,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00032,datasets/protocolo_c/v2an_ground_truth_blocker_audit.csv,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00033,datasets/protocolo_c/v2an_ground_truth_blocker_audit.csv,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00034,datasets/protocolo_c/v2an_ground_truth_blocker_audit.csv,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00035,datasets/protocolo_c/v2an_ground_truth_blocker_audit.csv,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00036,datasets/protocolo_c/v2an_guardrail_regression.csv,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00037,datasets/protocolo_c/v2an_guardrail_regression.csv,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00038,datasets/protocolo_c/v2an_guardrail_regression.csv,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00039,datasets/protocolo_c/v2an_guardrail_regression.csv,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00040,datasets/protocolo_c/v2an_guardrail_regression.csv,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00041,datasets/protocolo_c/v2an_guardrail_regression.csv,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00042,datasets/protocolo_c/v2an_human_ground_reference_review_package.csv,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00043,datasets/protocolo_c/v2an_human_ground_reference_review_package.csv,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00044,datasets/protocolo_c/v2an_human_ground_reference_review_package.csv,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00045,datasets/protocolo_c/v2an_human_ground_reference_review_package.csv,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00046,datasets/protocolo_c/v2an_human_ground_reference_review_package.csv,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00047,datasets/protocolo_c/v2an_human_ground_reference_review_package.csv,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00048,datasets/protocolo_c/v2an_next_actions_registry.csv,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00049,datasets/protocolo_c/v2an_next_actions_registry.csv,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00050,datasets/protocolo_c/v2an_next_actions_registry.csv,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00051,datasets/protocolo_c/v2an_next_actions_registry.csv,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00052,datasets/protocolo_c/v2an_next_actions_registry.csv,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00053,datasets/protocolo_c/v2an_next_actions_registry.csv,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00054,datasets/protocolo_c/v2an_observed_candidate_inventory_normalized.csv,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00055,datasets/protocolo_c/v2an_observed_candidate_inventory_normalized.csv,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00056,datasets/protocolo_c/v2an_observed_candidate_inventory_normalized.csv,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00057,datasets/protocolo_c/v2an_observed_candidate_inventory_normalized.csv,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00058,datasets/protocolo_c/v2an_observed_candidate_inventory_normalized.csv,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00059,datasets/protocolo_c/v2an_observed_candidate_inventory_normalized.csv,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00060,datasets/protocolo_c/v2an_patch_link_readiness_audit.csv,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00061,datasets/protocolo_c/v2an_patch_link_readiness_audit.csv,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00062,datasets/protocolo_c/v2an_patch_link_readiness_audit.csv,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00063,datasets/protocolo_c/v2an_patch_link_readiness_audit.csv,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00064,datasets/protocolo_c/v2an_patch_link_readiness_audit.csv,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00065,datasets/protocolo_c/v2an_patch_link_readiness_audit.csv,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00066,datasets/protocolo_c/v2an_source_access_probe.csv,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00067,datasets/protocolo_c/v2an_source_access_probe.csv,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00068,datasets/protocolo_c/v2an_source_access_probe.csv,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00069,datasets/protocolo_c/v2an_source_access_probe.csv,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00070,datasets/protocolo_c/v2an_source_access_probe.csv,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00071,datasets/protocolo_c/v2an_source_access_probe.csv,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00072,datasets/protocolo_c/v2an_spatial_anchor_registry.csv,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00073,datasets/protocolo_c/v2an_spatial_anchor_registry.csv,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00074,datasets/protocolo_c/v2an_spatial_anchor_registry.csv,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00075,datasets/protocolo_c/v2an_spatial_anchor_registry.csv,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00076,datasets/protocolo_c/v2an_spatial_anchor_registry.csv,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00077,datasets/protocolo_c/v2an_spatial_anchor_registry.csv,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00078,datasets/protocolo_c/v2an_temporal_sentinel_crosswalk_audit.csv,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00079,datasets/protocolo_c/v2an_temporal_sentinel_crosswalk_audit.csv,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00080,datasets/protocolo_c/v2an_temporal_sentinel_crosswalk_audit.csv,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00081,datasets/protocolo_c/v2an_temporal_sentinel_crosswalk_audit.csv,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00082,datasets/protocolo_c/v2an_temporal_sentinel_crosswalk_audit.csv,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00083,datasets/protocolo_c/v2an_temporal_sentinel_crosswalk_audit.csv,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00084,datasets/protocolo_c/v2an_validation_decision_registry.csv,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00085,datasets/protocolo_c/v2an_validation_decision_registry.csv,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00086,datasets/protocolo_c/v2an_validation_decision_registry.csv,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00087,datasets/protocolo_c/v2an_validation_decision_registry.csv,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00088,datasets/protocolo_c/v2an_validation_decision_registry.csv,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00089,datasets/protocolo_c/v2an_validation_decision_registry.csv,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00090,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_completion_report.md,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00091,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_completion_report.md,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00092,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_completion_report.md,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00093,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_completion_report.md,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00094,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_completion_report.md,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00095,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_completion_report.md,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00096,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_document_metadata_registry.md,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00097,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_document_metadata_registry.md,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00098,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_document_metadata_registry.md,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00099,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_document_metadata_registry.md,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00100,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_document_metadata_registry.md,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00101,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_document_metadata_registry.md,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00102,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_gate_closure_matrix.md,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00103,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_gate_closure_matrix.md,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00104,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_gate_closure_matrix.md,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00105,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_gate_closure_matrix.md,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00106,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_gate_closure_matrix.md,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00107,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_gate_closure_matrix.md,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00108,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_ground_reference_readiness_scores.md,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00109,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_ground_reference_readiness_scores.md,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00110,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_ground_reference_readiness_scores.md,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00111,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_ground_reference_readiness_scores.md,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00112,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_ground_reference_readiness_scores.md,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00113,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_ground_reference_readiness_scores.md,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00114,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_ground_truth_blocker_audit.md,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00115,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_ground_truth_blocker_audit.md,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00116,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_ground_truth_blocker_audit.md,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00117,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_ground_truth_blocker_audit.md,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00118,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_ground_truth_blocker_audit.md,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00119,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_ground_truth_blocker_audit.md,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00120,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_human_ground_reference_review_package.md,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00121,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_human_ground_reference_review_package.md,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00122,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_human_ground_reference_review_package.md,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00123,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_human_ground_reference_review_package.md,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00124,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_human_ground_reference_review_package.md,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00125,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_human_ground_reference_review_package.md,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00126,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_observed_candidate_inventory_normalized.md,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00127,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_observed_candidate_inventory_normalized.md,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00128,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_observed_candidate_inventory_normalized.md,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00129,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_observed_candidate_inventory_normalized.md,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00130,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_observed_candidate_inventory_normalized.md,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00131,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_observed_candidate_inventory_normalized.md,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00132,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_patch_link_readiness_audit.md,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00133,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_patch_link_readiness_audit.md,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00134,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_patch_link_readiness_audit.md,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00135,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_patch_link_readiness_audit.md,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00136,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_patch_link_readiness_audit.md,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00137,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_patch_link_readiness_audit.md,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00138,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_source_access_probe.md,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00139,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_source_access_probe.md,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00140,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_source_access_probe.md,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00141,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_source_access_probe.md,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00142,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_source_access_probe.md,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00143,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_source_access_probe.md,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00144,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_spatial_anchor_registry.md,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00145,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_spatial_anchor_registry.md,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00146,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_spatial_anchor_registry.md,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00147,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_spatial_anchor_registry.md,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00148,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_spatial_anchor_registry.md,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00149,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_spatial_anchor_registry.md,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00150,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_temporal_sentinel_crosswalk_audit.md,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00151,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_temporal_sentinel_crosswalk_audit.md,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00152,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_temporal_sentinel_crosswalk_audit.md,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00153,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_temporal_sentinel_crosswalk_audit.md,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00154,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_temporal_sentinel_crosswalk_audit.md,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00155,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_temporal_sentinel_crosswalk_audit.md,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00156,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_validation_decision_registry.md,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00157,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_validation_decision_registry.md,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00158,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_validation_decision_registry.md,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00159,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_validation_decision_registry.md,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00160,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_validation_decision_registry.md,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00161,docs/protocolo_c/v2an_ground_reference_validation_sprint/v2an_validation_decision_registry.md,unsafe_language,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00162,docs/protocolo_c/v2an_ground_reference_validation_sprint/dossiers/v2an_dossier_CTB_2022_01_15_16.md,forbidden_true_flag,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00163,docs/protocolo_c/v2an_ground_reference_validation_sprint/dossiers/v2an_dossier_CTB_2022_01_15_16.md,forbidden_status,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00164,docs/protocolo_c/v2an_ground_reference_validation_sprint/dossiers/v2an_dossier_CTB_2022_01_15_16.md,absolute_path,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00165,docs/protocolo_c/v2an_ground_reference_validation_sprint/dossiers/v2an_dossier_CTB_2022_01_15_16.md,non_versionable_path_marker,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
GR_v2an_00166,docs/protocolo_c/v2an_ground_reference_validation_sprint/dossiers/v2an_dossier_CTB_2022_01_15_16.md,forbidden_kv,0,PASS,none,Fail-closed guardrail regression over v2an outputs.
